PERMNO,QNO,MOM_RANK,FRET1
10048,32.0,9,3.278439999476746e-07
10048,33.0,8,0.0140849877847764
10048,34.0,6,0.0902776112558167
10048,35.0,6,-0.0350323727677361
10048,36.0,2,0.4950492187789286
10048,37.0,8,0.0794701004345537
10048,38.0,9,0.08589
10048,39.0,8,-0.1186437718465599
10048,40.0,8,-0.3461535999999999
10048,41.0,0,-0.01470600128562
10048,44.0,1,0.3157890963080578
10048,45.0,5,-0.0059997601060876
10048,46.0,5,0.2112666376035896
10048,47.0,8,0.2336046464895251
10048,48.0,7,-0.1999997242490629
10048,49.0,4,0.0943741622001499
10048,50.0,6,-0.247058572549
10048,51.0,1,0.2468751126734372
10048,52.0,1,0.0164475806101631
10048,53.0,3,-0.146666823554832
10048,54.0,0,0.2140629429687499
10048,55.0,5,0.2805398570554427
10048,56.0,6,-0.2282602978414033
10048,57.0,4,-0.1690143438005138
10048,58.0,4,0.2203387625398398
10048,59.0,4,-0.1666666467866677
10048,60.0,0,0.3166681659940724
10048,61.0,5,-0.0506329156358108
10048,62.0,6,0.0799998455979817
10048,63.0,3,-0.209877100944
10048,64.0,2,0.2109380784690158
10048,65.0,1,-0.1225806410346186
10048,66.0,1,-0.1176476284919073
10048,67.0,1,-0.2416662937393888
10048,70.0,0,0.4186057941962475
10048,71.0,2,0.2786885984819736
10048,72.0,8,0.314102637714085
10048,73.0,9,0.4634153037904713
10048,74.0,9,0.2733338443011202
10048,75.0,9,0.3285349553648402
10048,76.0,9,0.4640389464761214
10048,77.0,9,-0.00942090301252
10048,78.0,9,-0.0081516680473385
10051,47.0,2,0.4909094076159455
10051,48.0,6,-0.0609754470563458
10051,49.0,6,-0.3116881189370866
10051,50.0,7,0.2452831369550001
10051,51.0,5,-1.1352000006681354e-07
10051,52.0,1,-0.2272731168831759
10051,53.0,0,0.0980394093482424
10051,54.0,2,-0.0892855862275641
10051,55.0,0,-0.0196079215686398
10051,56.0,1,-0.04
10051,66.0,8,0.1122454858462724
10051,67.0,9,-0.0458721431912255
10051,68.0,9,-0.0192304612546727
10051,69.0,7,0.3529417511083541
10051,70.0,7,0.7318839583332499
10051,71.0,9,-0.1380753050463706
10051,72.0,9,0.3058250082837266
10051,73.0,9,0.2118954960342309
10051,74.0,9,-0.0858898167037546
10051,75.0,8,0.208054176471875
10051,76.0,9,-0.3999999850000075
10051,77.0,4,0.0509252309922909
10051,78.0,1,0.0220264021743885
10051,79.0,1,-0.3103448556779644
10051,80.0,0,-0.4749998539474002
10055,41.0,0,-2.378050000251264e-07
10055,42.0,0,0.1707316974570001
10055,43.0,6,9.217375995795862e-08
10055,44.0,9,1.855048741283838e-07
10055,45.0,6,-0.0208329999999999
10055,46.0,6,7.362589999893032e-07
10055,47.0,1,0.0638298515911182
10055,48.0,1,0.0199997600000001
10056,29.0,4,-0.0660641826491569
10056,30.0,5,-0.0274514218047823
10056,31.0,5,0.2040820377006742
10056,32.0,8,0.069565384451
10056,33.0,8,-0.0583328440373996
10056,34.0,8,-0.0636355707914101
10056,35.0,8,-0.0800000500000001
10056,36.0,0,0.0222214472814978
10056,37.0,1,-0.11999917269748
10056,38.0,0,0.1025648570251969
10056,39.0,1,-0.3149325651997866
10056,40.0,0,-0.0497023697979152
10056,61.0,7,0.1950122328469741
10056,62.0,7,0.0232635919999999
10056,63.0,3,0.1064861445617473
10056,64.0,7,-0.0288261051020001
10056,65.0,5,0.0072726134679999
10056,66.0,3,0.0630949027639311
10056,67.0,5,0.3790150548498159
10056,68.0,7,-0.0191448692907886
10056,69.0,8,0.1850699237119999
10056,70.0,8,0.280388138342287
10056,71.0,8,-0.0818804198456198
10056,72.0,5,0.0593634058211871
10056,73.0,5,-0.0628695980007496
10056,74.0,4,0.1346668921332801
10056,75.0,6,-0.1677179087686489
10056,76.0,4,-0.0030272761932821
10056,77.0,5,-0.0559918306661
10056,78.0,4,0.0093025381581643
10056,79.0,1,0.1911794274452212
10056,80.0,5,-0.0290806431519999
10056,81.0,4,-0.1844754564391841
10056,82.0,4,0.0500382286649998
10056,83.0,4,0.0170177062499998
10057,4.0,2,0.0041983417508839
10057,5.0,1,0.0829783412786537
10057,6.0,3,-0.2720507364678224
10057,7.0,1,0.1106746745634801
10057,8.0,2,0.0339427533645604
10057,9.0,4,-0.1672648597188414
10057,10.0,2,0.0892062556645669
10057,11.0,3,-0.0216897741651451
10057,12.0,1,0.0963547955484729
10057,13.0,0,0.3134726929026126
10057,14.0,2,-0.1040865552206319
10057,15.0,1,0.1148232328837406
10057,16.0,6,-0.164640141579015
10057,17.0,5,-0.1686795864742069
10057,18.0,2,-0.1380801912049379
10057,19.0,1,-0.1205013341786315
10057,20.0,0,0.1987088545706568
10057,21.0,0,0.0962170731321923
10057,22.0,2,-0.2247389313017531
10057,23.0,1,-0.0302785902048922
10057,24.0,1,0.1282205835438381
10057,25.0,1,-0.1453230935101205
10057,26.0,0,-0.1598914069876353
10057,27.0,0,0.0605206994096867
10057,28.0,1,0.1911022117470291
10057,29.0,2,0.0487458293962508
10057,30.0,5,0.1540632795774494
10057,31.0,7,-0.1634038733467854
10057,32.0,7,0.1340450628546079
10057,33.0,8,-0.15832253456518
10057,34.0,4,-0.2005708995755226
10057,35.0,1,0.0676185030953
10057,36.0,0,0.1163156873684001
10057,37.0,0,0.1295784201344867
10057,38.0,4,-0.0875241199709999
10057,39.0,5,0.0337643311764999
10057,40.0,4,-0.106308107834169
10057,41.0,3,-0.1465928496843493
10057,42.0,1,-0.3146155153846094
10057,45.0,1,-0.080406692598
10057,46.0,1,0.0568175293826
10057,47.0,3,0.17819618
10057,48.0,6,0.428293778911796
10057,49.0,7,-0.39508435833986
10057,50.0,3,0.118366717347
10057,51.0,4,0.235435791971964
10057,52.0,5,-0.0030303600000001
10057,53.0,1,0.3974960076329903
10057,54.0,8,-0.1455134330898405
10057,55.0,6,0.011578637825
10057,56.0,5,-0.0015794584210001
10057,57.0,6,0.1178609824613998
10057,58.0,3,0.3612723313347201
10057,59.0,8,-0.2438885496408754
10057,60.0,7,0.5355121921218562
10057,61.0,9,0.484142233765078
10057,62.0,9,0.1377652687025325
10057,63.0,8,-0.2953678483856492
10057,64.0,8,0.6577864882999427
10057,65.0,8,-0.024075822558179
10061,29.0,2,-0.0466365270901814
10061,30.0,5,-0.0578515010069999
10061,31.0,2,0.2802281491410547
10061,32.0,8,0.118055303523
10061,33.0,9,-0.0748704510415499
10061,34.0,8,-0.2179171305596927
10061,35.0,6,0.0877196156299997
10061,36.0,0,-0.403225521169375
10061,37.0,0,-0.1891885452904226
10061,38.0,0,-0.0499998364583749
10062,29.0,0,0.5344824582800001
10062,30.0,1,0.0786515601500081
10062,31.0,6,-0.28125023857525
10062,32.0,8,0.0869560516045397
10062,33.0,9,0.0799989515792001
10062,34.0,4,-0.2098766187269999
10062,35.0,1,-0.031249984375
10062,36.0,1,-0.0806453702215003
10062,37.0,0,0.3684212838801881
10062,38.0,2,0.32051223930601
10062,39.0,8,-0.09708729650488
10062,40.0,7,-0.5053763363056295
10062,41.0,1,-0.0652175741359999
10062,74.0,5,-0.5357144107326577
10062,75.0,1,-0.36923159437196
10063,29.0,9,-0.2167829553166422
10064,29.0,9,0.1375001387784125
10064,30.0,7,0.2857146395897807
10064,31.0,9,-0.4102562764002344
10064,32.0,7,0.6811598792199149
10064,33.0,9,-0.0431033212969914
10064,34.0,8,-2.463230430738151e-07
10064,35.0,5,-0.1111056490119999
10064,36.0,7,0.0714281868484185
10064,37.0,1,0.2761909657610251
10064,38.0,6,0.3507458852611249
10064,39.0,8,-0.022099703468945
10064,40.0,9,-0.0395478623090986
10064,41.0,9,-0.0117653331696184
10064,42.0,7,-0.3809526858756914
10064,43.0,1,-0.1923078576922998
10064,44.0,0,0.59523823285708
10064,45.0,1,0.059701505597
10064,46.0,2,0.4647902934969319
10064,47.0,8,0.3076917046856955
10064,48.0,9,0.299448539016192
10064,49.0,9,-0.2056656386190349
10064,50.0,9,0.0014285577879999
10064,51.0,7,-0.2557144045238499
10064,52.0,1,0.0115381046378573
10064,53.0,0,-0.1123806406542369
10064,54.0,0,0.1526874784640002
10064,55.0,0,-0.3738326727562828
10064,56.0,0,0.0149248781795043
10064,57.0,0,-0.1764703999999999
10064,58.0,0,0.1785714263256441
10064,59.0,0,-0.3181815777971875
10064,60.0,1,-0.0888893391281792
10064,61.0,0,0.3414640785907998
10064,62.0,2,-0.236363760892
10064,65.0,3,-0.14583326938
10064,66.0,0,0.121951402439
10064,67.0,4,1.043479446583346
10064,68.0,9,
10070,29.0,5,-0.16438420924645
10070,30.0,7,-0.26229489316
10071,29.0,6,-0.1944433093903906
10071,30.0,5,-0.0956224182142767
10071,31.0,5,-0.511567286432425
10071,32.0,0,0.268538256545398
10071,33.0,0,0.058654537039759
10071,34.0,0,-0.1320430721798438
10071,35.0,0,0.0041028354460397
10071,36.0,4,0.0156461143227153
10071,37.0,2,0.0277101675509607
10071,38.0,1,0.1197136926696067
10071,39.0,4,-0.0995826868637808
10071,40.0,3,0.0403053565752611
10071,41.0,4,0.2873030889296426
10071,42.0,7,-0.4087026398145943
10071,43.0,3,0.00933340671625
10071,44.0,3,0.9052617199487296
10071,45.0,8,-0.0824902720085299
10071,46.0,4,0.6101010792235408
10071,47.0,9,-0.0274500014809996
10071,48.0,9,-0.1292546252288264
10071,49.0,5,-0.1292067578124999
10071,50.0,4,-0.0682868856484633
10071,51.0,0,0.2884215679999999
10071,52.0,1,0.15638830527785
10071,53.0,5,0.0383458747576344
10071,54.0,6,0.2489112632213896
10071,55.0,8,-0.1519832207024072
10071,56.0,5,-0.0199038336390309
10071,57.0,5,0.0263150865457297
10071,58.0,4,0.0879789042361234
10071,59.0,3,0.1427070395528458
10071,60.0,7,0.2904163402309967
10071,61.0,9,0.1072696975448759
10071,62.0,8,0.3679157114585001
10071,63.0,9,-0.2763693652978513
10071,64.0,5,0.2416570594822418
10071,65.0,5,0.085335945516402
10071,66.0,6,0.0298137862695651
10071,67.0,3,0.2582173686273328
10071,68.0,8,-0.1178690426941723
10071,69.0,6,0.6661408033937573
10071,70.0,9,
10074,17.0,9,0.0081637598639998
10074,18.0,8,-0.012244621566131
10074,19.0,9,0.1624997506521199
10074,20.0,9,0.4145447400429041
10074,21.0,9,0.10129893845888
10074,22.0,8,0.1285719236858447
10074,23.0,9,0.1191476585422739
10074,24.0,8,0.2807693406465028
10074,25.0,8,0.2424235165960331
10074,26.0,8,-0.094959396748
10074,27.0,7,0.038355832243899
10074,28.0,8,0.0240010001161936
10074,29.0,5,0.063157665452
10074,30.0,4,-0.0900000747222249
10074,31.0,2,-0.294445000205024
10074,32.0,1,-0.14399975133336
10074,33.0,0,0.1380959340026999
10074,34.0,0,0.2085110163252315
10074,35.0,3,0.3207144506022428
10074,36.0,8,0.3282189143492791
10074,37.0,9,0.0568749339453125
10074,38.0,9,-0.0650749424477998
10074,39.0,8,-0.0703224267686929
10074,40.0,5,0.1578940116959999
10074,41.0,4,-0.01049615474722
10074,42.0,4,-0.1774997499999999
10074,43.0,6,-0.1799996909792619
10074,44.0,3,0.2533334148239998
10074,45.0,2,-0.103076540641
10074,46.0,1,0.5356536700983483
10074,47.0,5,0.15200025599995
10074,48.0,7,0.458000234909
10074,49.0,9,-0.0289656508137998
10074,50.0,9,0.0057139126461502
10074,51.0,8,-0.010714375
10074,52.0,6,0.4436360865719635
10074,53.0,6,0.1189875203796502
10074,54.0,7,0.0045452765314442
10074,55.0,7,0.0045446674243563
10074,56.0,8,0.5045459292589569
10074,57.0,8,-0.1333332187527405
10074,58.0,7,0.0035089999999999
10074,59.0,7,-0.1719302889762348
10074,60.0,6,-0.0170212289361999
10074,61.0,0,0.0043480816570626
10074,62.0,0,0.1782602141039999
10074,63.0,2,-0.4222220675847957
10075,29.0,8,0.169602803710688
10075,30.0,8,0.1151115095275405
10075,31.0,8,-0.3508559946407887
10075,32.0,7,0.1825845950271845
10075,33.0,6,0.0719983822648198
10075,34.0,4,-0.1169930989127
10075,35.0,1,0.0897366064917499
10075,36.0,5,-0.0397220931028923
10075,37.0,2,0.0487177430128251
10075,38.0,2,0.0470324717714223
10075,39.0,4,-0.193985043248128
10075,40.0,1,0.1111702165081998
10075,41.0,3,0.1051017564103999
10075,42.0,5,-0.0094234836033633
10075,43.0,7,-0.0889531695138861
10075,44.0,7,0.1804986550424663
10075,45.0,6,0.0268658508379999
10075,46.0,5,-0.0025794902393644
10075,47.0,2,0.1763532157469587
10075,48.0,5,0.3958611020002225
10075,49.0,7,0.0631290589248081
10075,50.0,8,0.1300506179354448
10075,51.0,9,-0.1502771556415
10075,52.0,6,0.1923680744193194
10075,53.0,5,-0.2447372097039062
10075,54.0,1,0.0295207617021875
10075,55.0,0,-0.0027341420784153
10075,56.0,2,-0.0639173935629998
10075,57.0,0,-0.10289065
10075,58.0,2,0.187532860833375
10075,59.0,4,-0.2675532465860001
10075,60.0,1,0.0635289999999999
10075,61.0,1,0.0591489136874374
10075,62.0,2,0.5843234526042016
10075,63.0,5,-0.108333217862985
10075,64.0,7,0.1401869574530136
10075,65.0,8,0.0491797038465917
10075,66.0,8,0.0624996419837187
10075,67.0,4,-0.0147062518974998
10075,68.0,5,-0.1119405430110063
10075,69.0,3,0.0588227748307226
10075,70.0,2,0.4523798477230272
10075,71.0,4,0.2349722976403041
10075,72.0,7,0.2920349750772384
10075,73.0,9,-0.325342601302793
10075,74.0,7,0.0177668723602011
10075,75.0,7,-0.3067330569900999
10075,76.0,1,0.294963718822826
10075,77.0,2,0.630554970978157
10077,30.0,2,0.2687221758896634
10077,31.0,6,-0.3732859290856015
10077,32.0,3,0.068181833024
10077,33.0,3,0.0851056635061249
10077,34.0,4,-0.0882364259333789
10077,35.0,1,-0.1612903750000001
10077,36.0,0,0.0641029662693444
10077,37.0,1,0.0843362884302103
10077,38.0,1,-0.1444444923521864
10077,39.0,0,-0.2077926408450606
10077,40.0,1,-0.2295078613623932
10077,41.0,0,0.0851073645217976
10077,42.0,0,-0.2647055493174672
10077,43.0,0,0.0666675404331069
10077,44.0,1,0.4374992576924001
10078,29.0,9,0.3198383531805608
10078,30.0,9,-0.1104292498813127
10078,31.0,9,-0.0758618045523268
10078,32.0,8,0.0671641920360002
10078,33.0,8,0.0489511687248727
10078,34.0,4,-0.0599996111227841
10078,35.0,5,-0.0567373774896829
10078,36.0,1,-0.0300745016281309
10078,37.0,1,0.0542640696695768
10078,38.0,1,-0.1029415343042241
10078,39.0,1,0.131147569678095
10078,40.0,3,0.3115938196321168
10078,41.0,8,0.5027638692108685
10078,42.0,9,-0.3566172843849006
10078,43.0,9,-0.0228562872670312
10078,44.0,8,0.4853804572110873
10078,45.0,8,-0.1220480346812045
10078,46.0,2,0.0852012763000626
10078,47.0,5,-0.0619829688503626
10078,48.0,4,0.0088109298822209
10078,49.0,1,-0.0873357226018645
10078,50.0,2,0.1961721623756112
10078,51.0,3,0.0759996173543602
10078,52.0,4,-0.1078064540537883
10078,53.0,3,-0.01250009875
10078,54.0,3,-0.1898734407262722
10078,55.0,0,0.213542394586375
10078,56.0,1,-0.0600856210204499
10078,57.0,2,-0.2465748498183214
10078,58.0,0,0.4242428596841061
10078,59.0,7,0.2085107713135794
10078,60.0,7,-0.0211267710996196
10078,61.0,7,0.3956841615960709
10078,62.0,9,0.2989686838372059
10078,63.0,9,0.4484123761648191
10078,64.0,9,-0.0410967355814591
10078,65.0,9,0.3457147682463999
10078,66.0,9,0.0552013953102044
10078,67.0,9,-0.1730387843348223
10078,68.0,4,0.1240882925198414
10078,69.0,7,0.2889608204857155
10078,70.0,5,0.2577669083989486
10078,71.0,6,-0.1481976433416042
10078,72.0,7,0.0462375323367068
10078,73.0,5,0.0411983539153877
10078,74.0,4,0.1467625443421509
10078,75.0,7,0.7189452409783008
10078,76.0,9,0.4605841483071722
10078,77.0,9,0.1014498207083671
10078,78.0,9,0.3502722639858795
10078,79.0,9,0.665323108623243
10078,80.0,9,0.2100483044661247
10078,81.0,8,-0.029514817706177
10078,82.0,9,0.2838483627312897
10078,83.0,8,-0.522483963643239
10079,29.0,0,-0.1388887812499999
10079,30.0,0,0.6451615373271309
10079,31.0,1,-0.3529417459382299
10079,32.0,6,0.1818167781390651
10079,33.0,7,-0.307692325
10079,34.0,3,-0.1111109990931999
10079,45.0,6,0.8636362005794151
10079,46.0,9,0.3414642378050001
10079,47.0,9,0.0545451249999999
10079,48.0,9,0.1724133412081645
10079,49.0,9,0.1470591771100002
10079,50.0,9,0.0897434003865014
10079,51.0,8,0.2352939952887309
10079,52.0,8,-0.1809515033178248
10079,53.0,5,-0.1395349502214663
10079,54.0,1,-0.0878377720454396
10079,55.0,0,-0.2592594962536113
10079,56.0,0,-0.1199995523076399
10079,57.0,0,-0.2386365124839999
10079,58.0,0,0.3134335967685768
10079,59.0,0,-0.3522731971029998
10079,60.0,0,
10080,29.0,0,0.0606059501536391
10080,30.0,0,-0.0142865978019999
10080,41.0,7,0.2380950400000001
10080,42.0,8,-0.1923082116637655
10080,43.0,9,-0.0476189999999998
10080,46.0,1,0.0249999999999999
10080,47.0,1,-0.024390136072
10080,51.0,3,-0.023809252381
10080,52.0,3,0.1219514999999999
10080,61.0,8,-0.0235299376750001
10082,56.0,9,0.1666666484375001
10082,57.0,9,-0.285714477353559
10082,58.0,9,0.1000003699999998
10082,59.0,1,-0.363635952228086
10082,60.0,0,1.0714296281472078
10082,61.0,4,0.0068966800313148
10082,62.0,7,
10083,29.0,6,0.1138205809426697
10083,30.0,6,-0.3065698332031287
10083,31.0,4,-0.5368417142612687
10083,32.0,0,-0.0681819999999999
10085,29.0,5,-0.1777776447858144
10085,30.0,1,-0.0675668925759999
10085,31.0,1,-0.4057967211402979
10085,32.0,0,0.7804872321108125
10085,33.0,3,-0.0307698922954637
10085,34.0,5,5.43289335741548e-08
10085,35.0,6,-0.1063828693604871
10085,36.0,8,0.3529410652915017
10085,37.0,5,0.4210528875506001
10085,38.0,9,0.380433884206
10085,39.0,9,0.2612612545321386
10085,40.0,9,-0.0645168594399832
10085,41.0,9,0.2155172696798966
10085,42.0,9,-0.1205676443095856
10085,43.0,9,0.1532256991010001
10085,44.0,8,0.0279714087883922
10085,45.0,7,-0.0068024588062135
10085,46.0,4,0.2945207831424865
10085,47.0,6,0.1058193289134186
10085,48.0,5,0.0143541460953779
10085,49.0,6,0.0849052272143882
10085,50.0,8,0.426085650301329
10085,51.0,8,-0.0365853369326762
10085,52.0,7,0.2278475223246152
10085,53.0,8,0.0103089999999999
10085,54.0,8,0.0102034687139107
10085,55.0,4,0.0303026684392411
10085,56.0,6,0.0294115607843199
10085,57.0,5,0.0023809546763404
10085,58.0,5,0.1686463040997694
10085,59.0,7,0.1056906690939849
10085,60.0,8,0.1911773608298097
10085,61.0,8,0.2839506716313666
10085,62.0,9,0.0769237723020408
10085,63.0,8,0.3482149160836072
10085,64.0,9,0.1721849906020836
10085,65.0,9,0.0282485516097723
10085,66.0,8,0.1428564456548358
10085,67.0,9,0.2499991526545215
10085,68.0,8,-0.296153208569305
10085,69.0,3,0.2896175771807223
10085,70.0,6,-0.0254240989830399
10085,71.0,2,0.2130430684259581
10085,72.0,2,-0.008960589878332
10085,73.0,5,-0.2115725042229463
10085,74.0,2,-0.3944951219314592
10085,75.0,1,0.4848477565613558
10085,76.0,2,-0.0816322862133791
10085,77.0,2,0.227778463246526
10085,78.0,5,-0.074660031784306
10085,79.0,7,-0.5867975581657432
10085,80.0,0,-0.3727810736638572
10085,81.0,0,-0.0094341328013314
10085,82.0,0,0.0666672285714999
10085,83.0,0,-0.1517858400974999
10086,29.0,5,-0.0270063647792176
10086,30.0,4,-0.0423417798809999
10086,31.0,4,-0.148170126761242
10086,32.0,5,0.1018063326803004
10086,33.0,4,-0.0056347225349998
10086,34.0,4,0.0231061362426108
10086,35.0,5,-0.01971851831
10086,36.0,3,-0.0202904343715105
10086,37.0,2,0.008823806014
10086,38.0,2,0.023881
10086,39.0,2,0.0036315828719999
10086,40.0,2,-0.0065039999999999
10086,41.0,4,-0.006611678436
10086,42.0,4,-0.074797398856
10086,43.0,6,-0.21834838648
10086,44.0,2,0.157143
10086,45.0,2,0.1374997500000001
10086,46.0,3,0.15962936722659
10086,47.0,3,0.0096769999999999
10086,48.0,6,-0.0228931606660001
10086,49.0,5,0.0601616292473001
10086,50.0,5,0.2151750842821531
10086,51.0,6,-0.0047372151919999
10086,52.0,5,0.0346308432536524
10086,53.0,6,0.158321633723306
10086,54.0,6,0.3303293511201992
10086,55.0,7,0.2208520006371439
10086,56.0,9,-0.0517860770510695
10086,57.0,9,0.1549167585762048
10087,29.0,0,-4.28175607525283e-07
10087,30.0,0,0.0666662171795
10087,31.0,0,-0.24999964375
10087,32.0,0,1.249999778153
10087,33.0,9,0.0833334808970409
10087,34.0,9,0.2735041088152512
10087,35.0,9,-0.449664243235398
10087,36.0,8,0.4999998940909098
10087,37.0,5,0.5158828062657463
10087,38.0,8,0.2209690274527422
10087,39.0,7,-0.1099343777251959
10087,40.0,9,0.040298549532
10087,41.0,9,0.2126623026275451
10087,42.0,8,-0.2585712693390736
10087,43.0,5,-3.363053848737252e-07
10087,44.0,5,0.51080344377578
10087,45.0,7,0.0352681320722161
10087,46.0,6,0.0746875351491833
10087,47.0,7,-0.1605845565087122
10087,48.0,5,0.3666846680122744
10087,49.0,5,-0.2784613222847278
10087,50.0,1,-0.2092854564591212
10087,51.0,0,-0.0227271750000001
10087,52.0,1,-0.1272428232436432
10087,53.0,0,-0.1545941351144746
10087,54.0,0,0.4283870441337032
10087,55.0,2,0.2954546492397178
10087,56.0,6,-0.0778687110847694
10087,57.0,8,0.1207691959475387
10087,58.0,9,-0.0100007139799999
10087,59.0,7,0.0175437784715133
10087,60.0,5,-0.1330784720258222
10087,61.0,3,-0.0824242516000001
10087,62.0,0,-0.1239988297248958
10087,63.0,0,-0.0256412673407497
10087,64.0,0,-0.0563804628738431
10087,65.0,0,0.0405717251785624
10087,66.0,1,0.3588896101876739
10087,67.0,6,0.3402068690722402
10087,68.0,8,-0.3900010934644544
10087,69.0,5,0.1646157657564
10087,70.0,6,-0.207333751621229
10087,71.0,0,-0.1631197199733391
10087,72.0,0,0.2339918287294398
10087,73.0,1,0.0118318895186013
10087,74.0,1,-0.1853518426938482
10087,75.0,4,-0.2105266538261092
10087,76.0,3,-0.0103380714809637
10089,29.0,0,-1.0000000005838673e-07
10089,30.0,0,0.0249998808822999
10089,60.0,9,0.0348837098559999
10089,61.0,9,0.5505616636566488
10089,62.0,9,0.1304339353575481
10089,63.0,9,-0.192306664031882
10089,64.0,6,-0.1825400243931334
10089,65.0,3,0.0291265630702568
10089,66.0,0,-0.2075472406654822
10089,80.0,9,0.2291668318975619
10089,81.0,8,0.6101691163271106
10089,82.0,9,0.2631583065520491
10089,83.0,9,-0.4083332309524
10090,29.0,7,-0.0559995554391999
10090,30.0,4,-0.1186431382621032
10090,47.0,1,0.4634153414635003
10090,48.0,8,-0.1833328629309999
10090,53.0,3,-0.0476189023809999
10090,54.0,7,2.03999828000024
10090,55.0,9,-0.2105261526905874
10090,56.0,9,-0.1166674491595
10090,57.0,9,-0.0188670737562498
10090,58.0,9,-0.2499996490384375
10090,62.0,0,
10091,29.0,2,0.2038836427499999
10091,30.0,6,0.2096770259215241
10091,31.0,9,-0.2266668832357523
10091,32.0,8,0.3275863252580013
10091,33.0,9,0.2987020710229158
10091,34.0,9,0.1
10091,35.0,9,0.2454534995299999
10091,36.0,9,
10092,33.0,6,-0.1730770385533145
