PERMNO,QNO,PRRET,QRET,TURND,ILLIQ,ex,SIZE,PRC,mea_DTD,VOLATILITY,ILLIQ_RANK,SIZE_RANK,MOM_RANK,ILLIQ_CAT,SIZE_CAT,MOM_CAT,OVERALL_COMBO,OVERALL_DECILE,FRET1
10271,83.0,-0.1508293813628999,0.051224402639,1.3256157381310143,-2.690203210709086e-07,,93782.5,29.125,37.751802551296734,0.0101912286346315,22,20,27,22,20,27,23.0,1,0.0145487762543161
10272,81.0,4.076924578909027,0.6500002680557067,20.29173719663386,-1.4610350452107823e-09,,2135949.75,37.125,757.9640181670281,0.0637220917873202,86,83,93,86,83,93,87.33333333333333,9,0.2979794376978761
10272,82.0,2.953845344264738,0.2979794376978761,13.043948142047975,-2.8539502515874292e-09,,2797573.5,48.1875,493.22015546731245,0.0747834484528957,79,84,94,79,84,94,85.66666666666667,9,-0.3177694702179392
10272,83.0,1.3800900112390688,-0.3177694702179392,11.874260427111208,-2.030601200603516e-09,,1923910.75,32.875,441.7735020528244,0.0546693463550777,79,79,87,79,79,87,81.66666666666667,9,-0.0874525842667355
10290,81.0,-0.2254750866836622,0.0270175366928948,0.9204426322956568,-9.903478680037341e-08,,418963.0,14.5,12.047937941768527,0.037257854094576,31,57,19,31,57,19,35.666666666666664,3,0.1644840110275847
10290,82.0,-0.1527392955671744,0.1644840110275847,1.563027486139896,-1.1714163615971324e-07,,480725.0,16.75,24.947679821725703,0.0302411457956251,31,56,36,31,56,36,41.0,3,0.1436187867109739
10290,83.0,0.3990719661797512,0.1436187867109739,1.3254040003580554,-4.2517606210843386e-08,,548505.84735,19.01563,25.05507665997973,0.0180662090412847,41,57,66,41,57,66,54.666666666666664,5,0.5455713175328265
10297,81.0,-0.1439407444016097,-0.0520589094365799,1.8913417331738829,-1.8979788944866505e-06,,24498.125,11.875,22.252358699576437,0.0274816604724741,5,4,27,5,4,27,12.0,0,-0.0408582926791382
10297,82.0,-0.193161564592121,-0.0408582926791382,1.349455779315207,-2.4357380109830366e-06,,23208.75,11.25,16.448221477988806,0.0288370062996244,4,2,32,4,2,32,12.666666666666666,0,0.1822217766388874
10297,83.0,0.1380846478220414,0.1822217766388874,1.2183903497234247,-1.5776373155286596e-06,,26709.375,13.125,14.752101834377791,0.0146953104118336,7,2,51,7,2,51,20.0,1,-0.0358974344567789
10299,81.0,1.1513878011544696,0.5377674216058934,14.757899962344954,-1.9741999960143654e-10,,17219895.0,55.0,1264.4469179438388,0.0431628342658974,97,96,77,97,96,77,90.0,9,0.1631112177226907
10299,82.0,0.9056189815482684,0.1631112177226907,11.04926749221836,-2.548381826573933e-10,,20150990.0625,63.9375,616.7372324456347,0.0587194313271773,96,96,82,96,96,82,91.33333333333333,9,0.0131298969613184
10299,83.0,1.2073542923108866,0.0131298969613184,9.45256409098816,-1.7612356955181262e-10,,20499073.0,64.75,599.3738179830468,0.0445604058163197,96,96,86,96,96,86,92.66666666666667,9,-0.2853820592018306
10302,81.0,4.44444447099933,0.5135135044612682,15.396925572810094,-5.34882624592003e-10,,5526563.0,49.0,639.6132276052945,0.0462634686416428,93,91,94,93,91,94,92.66666666666667,9,-0.1377546874999999
10302,82.0,1.4671536573704556,-0.1377546874999999,22.490774385305848,-4.5815440787340686e-10,,5047185.0,42.25,1083.3601599320846,0.0602796348611056,93,89,88,93,89,88,90.0,9,-0.0162723454174119
10302,83.0,0.9331393086422984,-0.0162723454174119,28.839573840723855,-3.1528329580406817e-10,,5012811.5625,41.5625,1230.7248156256378,0.0550409814635193,93,88,82,93,88,82,87.66666666666667,9,-0.5263153782011643
10304,81.0,-0.1118207279851307,-0.2485423435978864,2.911939987636535,-1.95662334897231e-08,,484644.875,17.875,58.83496165532804,0.0287024901758885,54,60,29,54,60,29,47.666666666666664,4,0.0329358408857269
10304,82.0,-0.1820118510038846,0.0329358408857269,2.016074591274688,-2.5900977445579363e-08,,496488.5,18.3125,38.77786635043124,0.0287583977750378,51,56,33,51,56,33,46.666666666666664,4,0.0811653279074384
10304,83.0,-0.0177690757475228,0.0811653279074384,2.548837516150265,-1.8604279480426852e-08,,521828.75,19.625,44.165529211560134,0.0197675234040573,52,56,38,52,56,38,48.666666666666664,4,0.062573096875
10307,81.0,-0.3076922782814577,0.1538462788461498,4.183250362959149,-1.5143623581982003e-06,,17448.75,5.625,22.227120824119236,0.0471206632216755,7,1,12,7,1,12,6.666666666666667,0,0.2888877643736136
10307,82.0,0.2340419609870481,0.2888877643736136,10.823726436093455,-2.131007437074107e-06,,22272.0,7.25,73.01369596100315,0.0496046914180759,5,2,66,5,2,66,24.333333333333332,1,0.1551729958181926
10307,83.0,0.3958332417738828,0.1551729958181926,18.38975370406139,-3.916923434074966e-07,,25744.75,8.375,148.71555529370843,0.0207133892725369,19,2,66,19,2,66,29.0,2,
10308,81.0,-0.242872868006441,-0.120919757459899,0.8378390762463342,-2.287754880050909e-07,,176880.0,25.125,21.847435735887096,0.0202786091937121,22,38,17,22,38,17,25.666666666666668,1,-0.0036679341083946
10308,82.0,-0.2082201849107496,-0.0036679341083946,0.3749617365603199,-3.6051156012991716e-07,,174264.75,24.75,9.106741635605362,0.0122397565950443,19,35,30,19,35,30,28.0,2,0.1840039678975775
10308,83.0,-0.0331726530287689,0.1840039678975775,0.3241219794266237,-2.6315699966026277e-07,,204189.0,29.0,8.516555455799704,0.0109003246618514,22,36,37,22,36,37,31.666666666666668,2,-0.0249164096190409
10318,81.0,0.5749982064789745,0.1250003014704999,1.998080059383465,-5.999321522216026e-07,,42930.0,9.0,16.78628280542015,0.028199414179068,13,10,67,13,10,67,30.0,2,0.2499993298305669
10318,82.0,0.968748091026896,0.2499993298305669,2.039741851457051,-4.361041733899167e-07,,55158.75,11.25,19.962797261456465,0.0308191666683195,18,12,83,18,12,83,37.666666666666664,3,0.0666673333334375
10318,83.0,1.055318762670996,0.0666673333334375,1.482707075441115,-7.357043237560696e-07,,55980.0,12.0,17.043562737504708,0.0214948826179715,13,11,84,13,11,84,36.0,3,0.1091666940881685
10324,81.0,0.008532433639897,0.1138893847964295,17.859932646158683,-5.21159321999128e-10,,4250800.5,50.125,942.010691660331,0.0465947596787583,93,89,41,93,89,41,74.33333333333333,8,0.1857849506021158
10324,82.0,0.2255150813268831,0.1857849506021158,13.288249094051483,-6.628227406168747e-10,,5131120.5,59.4375,685.8223139637578,0.0479134129448963,91,90,65,91,90,65,82.0,9,0.1472138290914961
10324,83.0,0.5131756556917966,0.1472138290914961,15.589484349530244,-3.6181355659632813e-10,,5930607.8125,68.1875,1039.7660690611249,0.0409592576446687,93,90,71,93,90,71,84.66666666666667,9,0.3189738418174859
10325,81.0,0.8853988411790044,0.169961325668698,5.009303140412158,-1.3457328941477476e-07,,98476.0,7.0,29.019907285431874,0.0472642500288327,27,25,73,27,25,73,41.666666666666664,3,-0.1677262316154154
10333,83.0,3.914897392370171,2.3722641993970637,30.59446180452309,-6.7865469727276635e-09,,952716.1875,14.4375,275.9509588967124,0.1072972773870489,65,68,96,65,68,96,76.33333333333333,8,-0.3246747321603032
10341,81.0,-0.3158304806498057,-0.0769236302162275,2.984855450397906,-1.8969062518943045e-06,,29523.0,9.75,30.77573374094711,0.0261464397873882,5,5,11,5,5,11,7.0,0,-0.068061419268818
10341,82.0,-0.318580487930571,-0.068061419268818,1.117105887737447,-1.70699759588598e-06,,27342.0,9.0,10.380085903469595,0.0196792954475454,6,3,19,6,3,19,9.333333333333334,0,0.135657863684
10341,83.0,-0.1371151888036211,0.135657863684,1.4442553439571513,-2.100901650589667e-06,,31053.375,10.125,14.412682211228208,0.0253347873872321,5,4,28,5,4,28,12.333333333333334,0,0.1030118870416798
10342,83.0,-0.0466081981766127,-0.2320812058581793,7.6940716616940605,-7.348270236030988e-09,,573834.375,28.125,261.1163801134864,0.0328535744612001,64,58,36,64,58,36,52.666666666666664,5,-0.2733333775836694
10346,81.0,2.3176456770235703,0.0641502640730455,4.7790854284888935,-3.4705994181239055e-08,,455676.75,35.25,152.9677749169469,0.0418775750642654,45,58,86,45,58,86,63.0,6,-0.6702124861529528
10346,82.0,-0.371621222389668,-0.6702124861529528,2.6500965215410637,-1.901969354818139e-07,,154554.375,11.625,46.767320079923685,0.0807394985967772,26,33,15,26,33,15,24.666666666666668,1,-0.5161290914721834
10353,81.0,0.693148920533589,-0.225564507826404,18.349617855885036,-4.344619716700373e-10,,3966748.875,38.625,866.8329272014457,0.0503904489406458,94,88,70,94,88,70,84.0,9,-0.4110028467996982
10353,82.0,-0.3557529803341427,-0.4110028467996982,23.729927484393063,-1.0118379475469383e-09,,2256185.75,22.75,542.9681502895041,0.0580962228062135,88,82,16,88,82,16,62.0,6,-0.1208786774541016
10353,83.0,-0.4960630392605966,-0.1208786774541016,19.716002391506077,-8.707893068921513e-10,,1975400.0,20.0,453.51801002709374,0.0516209830454297,87,79,5,87,79,5,57.0,6,-0.4874996290178125
10362,81.0,0.0102037678358197,0.1249995371131249,2.190261445161455,-1.931942353970982e-07,,116956.125,12.375,23.883383286088073,0.0478629587338616,24,29,41,24,29,41,31.333333333333332,2,-0.3131306556272337
10362,82.0,-0.364486067076032,-0.3131306556272337,1.777125216431857,-6.5476908887877e-07,,79024.5,8.5,15.104766416632492,0.0452239183821417,14,19,15,14,19,15,16.0,0,-0.3750000383003931
10363,81.0,1.4642883449294692,1.0909097067099998,6.933630482208681,-2.1742453963637058e-07,,58236.0,8.625,55.14728440250508,0.0767010793004409,23,16,81,23,16,81,40.0,3,-0.2898555386674024
10371,81.0,1.2916667208019676,0.1073834094944796,16.722821480723663,-2.4144352318991265e-08,,156241.25,13.75,329.83973744716513,0.0606873316519797,50,35,79,50,35,79,54.666666666666664,5,-0.3363634607027934
10371,82.0,-0.0394726562166408,-0.3363634607027934,11.610126269718776,-2.980288660264118e-08,,102391.625,9.125,127.57072762756589,0.0422347792634113,49,24,48,49,24,48,40.333333333333336,3,0.2054796461043038
10371,83.0,0.5529421728137915,0.2054796461043038,9.110303298788802,-2.9706479032074546e-08,,128447.0,11.0,108.19708772413613,0.0389224395759538,45,27,72,45,27,72,48.0,4,-0.5227274340230743
10375,81.0,-0.0590974750044399,-0.0336529627798918,3.6163818377356898,-3.223788125386438e-09,,1933074.9375,23.8125,77.83365483826232,0.0280285814926024,77,82,34,77,82,34,64.33333333333333,7,0.0874936428687049
10375,82.0,-0.0497283881122733,0.0874936428687049,3.462456943691775,-3.492418448726729e-09,,2072544.5625,25.6875,88.34931944036528,0.0263224658847429,77,81,47,77,81,47,68.33333333333333,7,0.4742277729324604
10375,83.0,0.3581823731316909,0.4742277729324604,4.6421882872244415,-1.4498680826641095e-09,,3021287.5,37.625,149.1416610662783,0.0186234086587598,83,84,64,83,84,64,77.0,8,0.1905707214864354
10382,81.0,-0.1396765565253165,0.4119606606495412,9.117679162382004,-1.2454613997063696e-08,,510212.5,26.5625,224.19507920805464,0.0520595625368865,60,61,27,60,61,27,49.333333333333336,4,-0.0447063234436985
10382,82.0,-0.3773012711478134,-0.0447063234436985,7.003400016911636,-1.1874060495247788e-08,,488418.0,25.375,177.4945644674551,0.0404398968542285,62,56,14,62,56,14,44.0,4,-0.5689654712850514
10382,83.0,-0.5466323112668205,-0.5689654712850514,7.756497379722084,-1.4732571544236188e-08,,210710.9375,10.9375,135.78326887873527,0.0486396898619361,55,37,3,55,37,3,31.666666666666668,2,0.2057137484181281
10383,81.0,7.4242458286645,2.349400363517862,79.47935683789879,-6.2480498663075036e-09,,631763.6875,8.6875,1008.2284145014968,0.1574923011558033,69,65,97,69,65,97,77.0,8,0.1654686995294125
10383,82.0,4.225814460912692,0.1654686995294125,19.238021425477363,-1.0465025794036831e-08,,737494.875,10.125,143.32747633540683,0.0912370841869382,63,64,96,63,64,96,74.33333333333333,8,-0.376542435990398
10388,81.0,-0.4669672453291495,-0.1507009717353405,5.78870211832126,-4.5816098450970846e-08,,230166.875,14.125,85.2966370964189,0.0268143693148219,41,44,4,41,44,4,29.666666666666668,2,0.049380981149
10388,82.0,-0.3686113389338038,0.049380981149,2.607701080028252,-6.842433241848007e-08,,237121.1875,14.5625,37.80751688666869,0.0312530677372353,38,41,15,38,41,15,31.333333333333332,2,0.3226332997878001
10388,83.0,0.2239751011662245,0.3226332997878001,4.046680888421241,-4.418038733417167e-08,,700017.0,19.0,72.27893144465644,0.0285638269454315,40,62,57,40,62,57,53.0,5,0.3080266138522085
10395,81.0,-0.2723211281178019,0.0187507160715501,1.163147950157216,-1.18565036687089e-06,,85717.625,10.1875,11.660929813786394,0.0344177638720017,9,22,14,9,22,14,15.0,0,-0.1165644496522845
10395,82.0,-0.4000000013295167,-0.1165644496522845,1.348109865764247,-1.2972613347945156e-06,,75357.0,9.0,12.320481296254044,0.018970324022763,9,17,12,9,17,12,12.666666666666666,0,0.1805564024801738
10395,83.0,-0.2056070439205539,0.1805564024801738,1.1511612066709835,-1.566857824648646e-06,,89398.75,10.625,11.89608629377692,0.0239878834516554,7,19,22,7,19,22,16.0,0,0.2529414734768751
10397,81.0,0.0857952874070275,0.2112590838483767,3.6394170393832654,-1.4565050223973427e-08,,799731.0,17.0,49.769230634360845,0.0291737538329415,58,68,46,58,68,46,57.333333333333336,6,-0.3174731058096613
10397,82.0,-0.4382202104821322,-0.3174731058096613,3.703111519787552,-1.4682332442663017e-08,,544223.75,11.5625,55.13985946915101,0.0381987004375042,59,58,10,59,58,10,42.333333333333336,4,0.0183775469754197
10397,83.0,-0.3282639272860921,0.0183775469754197,2.179533828653778,-2.337416524478351e-08,,552320.5,11.75,28.22834307084889,0.0240549190392557,49,57,14,49,57,14,40.0,3,0.4468088987678948
10401,81.0,0.0766988284771286,0.1125703431607803,3.634618675802456,-4.0840892602385294e-11,1.0,179904697.25,56.3125,190.42771899486604,0.0345077263176365,99,99,46,99,99,46,81.33333333333333,9,-0.4344948561175304
10401,82.0,-0.4218101690324397,-0.4344948561175304,5.872736581353351,-3.8649988355671317e-11,1.0,118671168.0,31.625,230.2128324059983,0.0364861590000377,99,99,11,99,99,11,69.66666666666667,7,-0.0641892417130749
10401,83.0,-0.3092679862482794,-0.0641892417130749,4.711600226738182,-3.1460678262190415e-11,1.0,110335496.25,29.375,148.46328057694453,0.0223519901139764,99,99,15,99,99,15,71.0,7,-0.4114890817110196
10410,81.0,0.9723994326212126,0.0496122483369976,11.558455392072718,-1.603456162816041e-09,,1988651.25,30.375,606.6986026673088,0.0558042415969379,85,82,75,85,82,75,80.66666666666667,9,0.3154738934544938
10410,82.0,1.2878395367827595,0.3154738934544938,10.134674893814717,-2.100047831850242e-09,,2616904.6875,39.9375,342.6340145264616,0.0603972927179603,82,83,86,82,83,86,83.66666666666667,9,
10421,81.0,0.3628810006488923,0.3987497362171615,10.407735958478176,-5.302541925083914e-09,,967796.0,39.125,321.70621787296477,0.0397838309627312,71,72,60,71,72,60,67.66666666666667,7,-0.0516933757881712
10421,82.0,0.4929753725695496,-0.0516933757881712,12.121663081970889,-3.34315859890408e-09,,920484.25,37.0625,482.1993691680734,0.0350794290956013,77,68,74,77,68,74,73.0,8,0.3838784368044827
10421,83.0,1.3454328249538734,0.3838784368044827,9.470724926589783,-3.5718239012445753e-09,,1423776.25,51.25,448.18512470132066,0.0381938453163551,73,74,87,73,74,87,78.0,8,0.1227322487625053
10423,81.0,3.34146650759158,-0.0918373105155307,7.503897318676569,-3.111273969868891e-07,,41896.75,11.125,75.2591839931811,0.0478414795888717,19,10,91,19,10,91,40.0,3,-0.1404486759164499
10423,82.0,0.2857162041577961,-0.1404486759164499,3.984684363491649,-7.852093442122659e-07,,36088.875,9.5625,40.5031853039328,0.0500447316720245,13,6,68,13,6,68,29.0,2,-0.1127447223223104
10442,81.0,0.1562514716088638,0.460526461807859,6.305792448292234,-2.2851171732962945e-06,,28450.6875,6.9375,37.357904491044586,0.0477800803902187,4,5,51,4,5,51,20.0,1,0.1396387396171203
10443,81.0,-0.0760866343845579,-0.0957452334713171,1.6272395357125902,-2.222376552009846e-06,,70932.5,21.25,38.61185345677655,0.0625224124164243,4,19,33,4,19,33,18.666666666666668,1,-0.1911758976112082
10449,81.0,0.086010074262733,-0.0462782993000501,1.0216116793236014,-6.409921147934104e-07,,76371.75,14.625,14.895173389821672,0.0207255629171978,13,20,46,13,20,46,26.333333333333332,1,0.0029780928806604
10449,82.0,-0.1238219309495715,0.0029780928806604,0.66792866714628,-1.2059877058151773e-06,,75095.5,14.5,9.832901422011728,0.013517139753862,9,17,40,9,17,40,22.0,1,-0.0274744870350028
10449,83.0,-0.1170693924313046,-0.0274744870350028,1.0869020481300844,-5.849205579734751e-07,,72196.25,13.9375,15.588029871424348,0.0102936183599714,15,15,29,15,15,29,19.666666666666668,0,-0.036768501707745
10456,81.0,0.2709928426433532,-0.0319768028435833,2.9086152979568554,-3.640691806076018e-07,,31863.9375,10.40625,30.64616087966788,0.0095776288265595,18,6,57,18,6,57,27.0,1,
10463,81.0,3.1403493856894,0.991561503771216,14.411336547512184,-1.2885809567858834e-08,,356891.0,29.5,395.1223025819996,0.0733147404892085,59,53,90,59,53,90,67.33333333333333,7,0.016948205500272
10463,82.0,2.0967678804931507,0.016948205500272,6.994844523533056,-3.358622102955321e-08,,364050.0,30.0,157.58222990628548,0.0736081111973954,48,50,92,48,50,92,63.333333333333336,6,-0.3604168757353
10463,83.0,0.9187471684237614,-0.3604168757353,4.879600018680846,-3.2459108052720324e-08,,233320.0,19.1875,107.10413272010663,0.0485383411952677,44,39,81,44,39,81,54.666666666666664,5,-0.0879484468113717
10467,81.0,-0.1828187103060131,-0.10381805880835,1.6284531872830226,-7.833093280629569e-07,,48442.0,6.625,11.258761541733003,0.0279685235639579,11,12,23,11,12,23,15.333333333333334,0,0.1221990963076107
10467,82.0,-0.0647898997767061,0.1221990963076107,1.2383418539408984,-8.347627882323894e-07,,52147.875,7.125,8.825393429378554,0.0255255844159158,12,11,46,12,11,46,23.0,1,0.1392100839983328
10467,83.0,-0.0344176674238807,0.1392100839983328,0.99297407324513,-1.820092938990684e-06,,58616.0,8.0,7.698664588860224,0.0220984689454266,6,12,37,6,12,37,18.333333333333332,0,0.01423751
10488,81.0,-0.4285706606996675,0.4222230730159999,1.7366117051650134,-7.593756567154807e-06,3.0,18312.0,8.0,11.6242665247376,0.072325423337696,0,2,5,0,2,5,2.3333333333333335,0,-0.2031253749999999
10501,81.0,-0.3429341305538359,-0.1474227885583906,3.809631261304822,-1.0099874603136361e-07,,164525.625,20.625,69.99018209097186,0.0518404903918706,31,36,10,31,36,10,25.666666666666668,1,-0.0036358870392726
10501,82.0,-0.4133135727528689,-0.0036358870392726,2.0422970126265976,-1.4972053756052449e-07,,164205.0,20.5,40.226290108814126,0.0432502219195712,29,34,12,29,34,12,25.0,1,-0.0341475097687754
10501,83.0,-0.2581429670370835,-0.0341475097687754,1.3566643866317722,-4.07557890023565e-07,,158671.5,19.75,28.26419904064163,0.0351951505413755,18,31,18,18,31,18,22.333333333333332,1,-0.2007911912764839
10513,81.0,0.2999997506052161,0.4314975633881002,22.840478011368234,-3.6747705962467895e-09,,696880.84375,17.46875,320.6460928559177,0.0561949620482449,76,66,59,76,66,59,67.0,7,
10514,81.0,-0.0909096959535794,-0.0476196443334747,6.165258180250142,-8.713640479451287e-09,,522480.0,10.0,63.00437807515979,0.0244088973740288,65,61,31,65,61,31,52.333333333333336,5,0.212500060625
10514,82.0,0.0777773312319181,0.212500060625,4.893666038198205,-1.3780782237601129e-08,,586534.75,12.125,51.48328628369091,0.0224628888062685,60,60,57,60,60,57,59.0,6,-0.1752578857605791
10514,83.0,-0.2118236004617475,-0.1752578857605791,3.115164082788077,-2.5607473307884417e-08,,485050.0,10.0,34.28914156611096,0.0232449998854892,48,55,21,48,55,21,41.333333333333336,3,-0.1062503299999999
10516,81.0,-0.2508954168303358,-0.14525858049473,2.2861374162388133,-1.229261703445264e-09,1.0,6261409.6875,10.3125,25.196530443530968,0.0266452786535023,87,91,16,87,91,16,64.66666666666667,7,-0.04449950164218
10516,82.0,-0.3212671456077729,-0.04449950164218,2.358162726099184,-1.2445982856230535e-09,1.0,5908714.625,9.8125,25.284632553359874,0.024961715017532,87,91,19,87,91,19,65.66666666666667,7,-0.0720836454050207
10516,83.0,-0.2391033039090091,-0.0720836454050207,3.0778556093720364,-9.039849232207519e-10,1.0,5453328.75,8.625,28.381898294048653,0.0193540644233987,87,89,19,87,89,19,65.0,7,0.7459501831199971
10530,81.0,0.4100316105120112,0.2006897103425797,3.947563236351072,-1.2129789508207068e-07,,125804.25,8.625,34.253667822615945,0.0598452026605288,28,30,62,28,30,62,40.0,3,-0.0863697283609445
10530,82.0,0.1227977824822419,-0.0863697283609445,2.0299417358240888,-3.1042910365294137e-07,,113953.125,7.8125,14.898195350401233,0.0421753243520814,21,26,60,21,26,60,35.666666666666664,3,0.0171287454237458
