PERMNO,mean_size,num_obs
83989,101769.05208333333,12
83991,628376.4479166666,12
83992,97597.05208333333,12
83995,1131657.4479166667,12
83996,77265.125,12
83998,1698916.4375,8
83999,48317.625,1
84000,554718.9791666666,3
84001,6410477.520833333,12
84003,1363345.125,12
84005,20490927.918718334,12
84007,405107.9479166667,12
84008,719103.3792511111,9
84010,53705.03125,2
84013,1360187.9791666667,12
84015,1498927.6145833333,12
84016,194949.67708333334,12
84017,7270.104166666667,12
84018,,0
84019,100364.44791666667,6
84020,6160079.395833333,12
84021,41432.53125,12
84023,77799.28125,10
84026,163213.02083333334,12
84029,,0
84031,345398.253125,12
84032,2156391.6458333335,12
84033,876378.03125,12
84034,29187.0,1
84036,3627642.0,12
84037,38468.15625,12
84039,59304.515625,4
84040,215514.29861111112,9
84041,258135.53125,12
84042,168760.17708333334,12
84044,1092790.95648,12
84045,68823.5625,1
84046,677781.3958333334,12
84047,3419129.9279616666,12
84050,,0
84051,52311.84375,2
84052,271130.5208333333,12
84056,51180.375,2
84057,57081.854166666664,6
84058,27216.020833333332,12
84060,1037217.9140625,12
84063,22253.924479166668,12
84069,159089.828125,12
84073,399834.8854166667,12
84075,642830.92348,12
84076,90347.41071428571,7
84078,100835.875,1
84083,26137.0625,6
84084,153202.390625,12
84093,128021.00625,5
84094,124190.28125,2
84096,155785.8125,3
84098,532232.2953066666,12
84099,7249.0,2
84102,41653.59375,12
84103,427435.9375,4
84104,12750.8125,10
84107,1635082.4895833333,12
84108,55189.713541666664,12
84110,77183.72916666667,12
84111,299156.56875,10
84112,417374.15625,12
84113,91381.08854166667,12
84114,474011.5885416667,12
84116,50952.432291666664,12
84117,1834793.046875,12
84118,46697.986979166664,12
84120,200346.625,3
84122,24401.6875,12
84125,161710.09375,2
84129,4326423.5381,12
84130,151619.65277777778,9
84131,22894.260519166666,12
84132,,0
84133,147493.85,5
84134,121869.875,12
84136,859155.03125,12
84138,25713.021875,10
84140,46283.9453125,12
84142,91476.71875,2
84144,111178.35416666667,3
84146,106507.8125,2
84147,1290698.9715909092,11
84148,200761.1015625,8
84155,1552695.9114583333,12
84158,39830.786458333336,12
84159,98985.9625,5
84160,9258.838541666666,12
84161,688135.4427083334,12
84162,36393.046875,12
84163,1726220.390625,12
84165,1056040.8854166667,12
84167,65544.52083333333,9
84168,1087448.09375,12
84169,1079778.0416666667,12
84172,216285.69886363635,11
84173,815056.140625,12
84174,61015.045454545456,11
84176,3042569.8802083335,12
84177,6421.671875,12
84178,2224.4114583333335,12
84179,485123.125,12
84181,3271325.3333333335,12
84184,,0
84185,,0
84186,65576.875,1
84191,561323.5416666666,9
84192,863667.859375,12
84193,34140.208333333336,12
84194,10530.520833333334,12
84198,236761.33333333334,12
84199,19188.0,3
84200,131386.4140625,4
84204,20745.338541666668,12
84206,211811.375,12
84207,367807.9375,12
84208,,0
84209,96890.75,4
84210,1080581.53125,12
84212,,0
84214,197700.76338285714,7
84215,37279.13888888889,9
84216,52489.28125,4
84218,14636.875,1
84219,80130.08333333333,3
84220,644845.0,7
84222,445997.7552083333,12
84223,314047.002055,10
84224,263375.3125,10
84226,931746.34375,12
84229,46576.583333333336,3
84230,79385.4140625,8
84231,335991.88916333334,12
84232,187054.8722191667,12
84234,211898.68633000003,12
84235,,0
84237,23486.5625,4
84238,621701.3541666666,12
84239,106837.23828125,8
84240,47091.6875,12
84241,158404.75,1
84243,182168.58333333334,12
84244,17631.375,2
84247,1002052.175,10
84249,15408.5546875,12
84250,437571.9479166667,12
84252,,0
84253,73128.33482142857,7
84254,559644.0833333334,12
84255,673916.92573,12
84258,,0
84260,47799.395833333336,3
84262,539114.1822916666,12
84263,301444.2291666667,12
84265,86462.02777777778,9
84266,116943.75,3
84268,39056.194444444445,9
84274,189709.3125,8
84275,253682.671875,12
84276,54954.424479166664,12
84277,57631.65625,8
84279,415818.63920454547,11
84280,76413.609375,4
84281,487401.811125,12
84282,102214.75,6
84283,1565596.2708333333,12
84290,,0
84291,177152.725,10
84293,21272.348958333332,12
84294,27870.420454545456,11
84295,16539.052083333332,12
84296,62523.536458333336,6
84297,1311326.529725,12
84300,17029.291666666668,3
84301,92867.03125,3
84302,21555.75,2
84303,5338.779090909091,11
84306,21043.546875,12
84307,37744.67857142857,7
84309,19134.578125,8
84310,,0
84311,16711.666666666668,3
84312,650746.859375,4
84313,8285.4765625,12
84317,63732.97222222222,9
84319,108646.0625,12
84320,951215.6,10
84324,,0
84326,272459.7838541667,12
84327,377347.0104166667,12
84328,256778.6875,12
84329,1062754.5397727273,11
84330,2940267.9140625,12
84331,12296.859375,12
84332,,0
84333,92237.91666666667,3
84335,,0
84338,270183.1614583333,12
84339,,0
84341,30100.796875,4
84342,6028770.145321667,12
84344,272827.734375,12
84345,38608.875,4
84348,516789.3489583333,12
84349,,0
84351,,0
84352,149701.703125,12
84358,61244.375,3
84362,44385.354166666664,12
84363,230642.55208333334,12
84364,592894.7447916666,12
84365,259568.36458333334,12
84366,222180.0,2
84368,154681.796875,12
84369,49984.109375,12
84372,3898891.1197916665,12
84373,3748185.5885416665,12
84375,245491.8125,9
84376,164130.34635416666,12
84381,7510215.703125,12
84382,342341.9114583333,12
84383,1239027.5625,12
84385,751948.0014583333,12
84386,74958.78645833333,12
84388,120170.64583333333,12
84389,116950.390625,12
84390,85094.25520833333,12
84392,650224.6927083334,12
84393,178632.0,1
84394,31878.6875,6
84395,248232.58333333334,12
84396,1938650.3984375,12
84397,21504.90625,4
84398,16452913.460696667,12
84400,154862.875,12
84402,194752.39583333334,12
84403,369922.5520833333,12
84404,9943.760416666666,12
84405,49453.421875,4
84406,598604.3697916666,12
84407,50653.44994833333,12
84408,78861.01041666667,6
84409,10674.346354166666,12
84411,61975.9375,6
84413,675450.0208333334,12
84414,485124.5284090909,11
84415,69890.625,12
84416,267438.109375,12
84417,21579.7578125,12
84418,1393564.5,1
84419,30772.395833333332,3
84420,172418.828125,12
84426,43732.55227818182,11
84427,69191.734375,4
84428,165281.91145833334,12
84431,954448.3645833334,12
84432,162878.375,11
84434,43463.291666666664,3
84435,1280808.44046,12
84436,53386.453125,4
84438,49315.130208333336,12
84439,768257.4166666666,12
84441,,0
84442,80967.91666666667,12
84508,39843.822916666664,12
84509,16372.125,1
84510,807467.2708333334,6
84512,6958.194444444444,9
84514,493790.8125,12
84516,207696.25,12
84519,22381623.28125,12
84520,,0
84521,,0
84522,119168.9453125,4
84525,1942371.15625,12
84526,156564.69602272726,11
84527,381182.15,5
84529,213567.11458333334,12
84530,90711.75,1
84531,59514.552083333336,12
84534,45167.6258975,8
84535,150047.60416666666,3
84536,21878.323863636364,11
84540,112013.125,2
84542,255461.95542500002,12
84543,773286.6041666666,12
84544,496099.125,12
84546,,0
84547,87867.8125,2
84548,24909.125,2
84549,61757.70738636364,11
84552,44701.71875,2
84553,108206.07209111111,9
84554,42231.756944444445,9
84555,104190.359375,12
84556,,0
84559,82120.78125,12
84561,617450.0,12
84563,180048.37326166665,12
84565,84861.4296875,8
84566,330600.0,12
84569,648173.5694444445,9
84571,1328977.765625,12
84572,27384.166666666668,3
84574,25499.8125,1
84576,19652.114583333332,12
84578,21040.114583333332,12
84580,200625.21875,4
84581,114171.41666666667,12
84584,423865.6041666667,12
84586,150109.1875,3
84588,502293.828125,12
84589,37591.239583333336,6
84590,,0
84592,748351.6354166666,12
84595,158847.046875,12
84596,89081.0625,2
84597,2310209.5281841666,12
84599,581424.5885416666,12
84600,,0
84603,8638.34375,12
84604,958178.4196308333,12
84605,84551.66666666667,9
84606,131556.64204545456,11
84607,1448507.4881116666,12
84611,65465.838541666664,12
84612,,0
84616,267874.3177083333,12
84619,,0
84620,316849.796875,12
84621,118753.33333333333,12
84623,12022.794270833334,12
84624,2928122.1521949996,12
84625,184465.0,2
84627,178767.875,2
84635,,0
84636,136355.578125,12
84638,43200.0,1
84640,754693.09375,12
84642,73337.25,1
84644,832348.8958333334,12
84646,33156.25,10
84651,146155.00520833334,12
84656,2440684.0625,12
84657,89534.15625,4
84658,2201424.74375,5
84659,401045.9322916667,12
84660,170214.13541666666,12
84661,145271.83333333334,12
84663,1344010.3958333333,12
84668,126738.7,5
84669,216173.46875,12
84720,89384.90625,8
84721,20394829.135416668,12
84723,,0
84725,30916.890625,12
84731,83336.6875,3
84732,14231.041666666666,6
84733,21711.880208333332,12
84734,161217.63020833334,12
84736,105733.2734375,12
84737,177738.38020833334,12
84738,29024.763020833332,12
84740,17069.528645833332,12
84746,330310.046875,12
84748,299368.953125,2
84749,66000.38541666667,12
84750,207473.72916666666,3
84752,65814.625,1
84753,230252.5,3
84754,16746.9375,12
84755,3834148.1614583335,12
84756,13900.502604166666,12
84757,,0
84759,21233.841145833332,12
84761,329773.18217,12
84766,474353.4947916667,12
84767,477122.40625,12
84768,109067.15049999999,10
84769,2149876.4322916665,12
84771,,0
84772,10078.979166666666,12
84775,1461248.4635416667,12
84776,269862.5852272727,11
84777,274615.9166666667,12
84778,1155015.3875,5
84779,710640.640625,12
84780,,0
84781,171925.47916666666,12
84787,1027657.03125,12
84788,15400619.088541666,12
84793,140753.0,8
84796,151613.1328125,8
84800,64547.22222222222,9
84802,38986.958333333336,3
84803,27950.627840909092,11
84805,287528.234375,4
84806,50183.947916666664,12
84808,181556.91145833334,12
84809,14372.140625,12
84810,,0
84813,,0
84817,2253926.2708333335,6
84819,33804.51875,10
84820,97085.83854166667,12
84823,192999.41875,10
84825,17829.221354166668,12
84826,88669.25,3
84827,5838166.630208333,12
84828,1081714.8177083333,12
84829,,0
84834,261488.44791666666,12
84836,6055223.0625,12
84837,24125.0,12
84839,257241.678125,10
84911,,0
84997,1105636.8697916667,12
84999,180881.25,1
85001,130258.75,4
85002,174878.13068181818,11
85004,159715.02430555556,9
85006,,0
85010,,0
85011,772006.8125,12
85013,128330.36197916667,12
85016,126436.1875,9
85018,84622.29166666667,3
85019,37989.583333333336,6
85021,63956.171875,4
85023,227697.23958333334,6
85025,150349.17670333333,12
85026,1137249.54378,12
85027,56109.107142857145,7
85028,53518.3125,1
85029,112921.6875,12
85030,139665.65625,2
85031,220820.484375,8
85032,54772758.963541664,12
85035,6767466.5,12
85038,116036.36111111111,9
85040,,0
85042,148788.45833333334,3
85043,383277.5833333333,3
85044,,0
85046,235730.0892857143,7
85047,41793.489583333336,12
85048,,0
85051,126013.61979166667,12
85057,15382.28125,8
85058,2573965.109375,12
85059,241014.57142857142,7
85062,192281.71875,10
85064,28309.052083333332,12
85065,35092.0125,10
85067,569151.5260416666,12
85068,19969.65625,4
85069,65094.625,4
85071,,0
85072,556280.5729166666,12
85073,13733243.380208334,12
85074,110700.77083333333,12
85075,87000.75,2
85077,558488.0104166666,12
85079,147772.54166666666,12
85080,3958368.4895833335,12
85081,2628496.1927083335,12
85082,331189.3125,12
85085,2737205.775,10
85160,6973779.12646,12
85161,138727.55625,10
85165,80399.88888888889,9
85166,281544.9431818182,11
85168,755393.0208333334,12
85169,55011.432291666664,12
85170,66033.74305555556,9
85172,5177309.625,12
85173,245638.71545666666,12
85174,63205.24928,4
85175,268804.6875,9
85177,331622.6423611111,9
85178,18361.216145833332,12
85179,16167.015625,12
85180,295719.9125,10
85181,84691.61458333333,12
85182,868392.1354166666,12
85183,33954.916666666664,12
85184,92419.734375,4
85188,53945.125,1
85190,40167.75,1
85192,337506.874605,8
85194,11368.8359375,12
85196,318245.0885416667,12
85197,70930.65625,6
85198,55577.8125,12
85202,24216.075520833332,12
85204,43676.140625,4
85206,91312.109375,12
85208,,0
85209,49156.703125,12
85211,537689.34375,12
85212,92127.32291666667,12
85217,327213.9375,4
85218,1197250.48125,10
85221,812028.75,12
85222,75613.11406,6
85223,75804.0625,4
85224,48964.40625,2
85227,,0
85228,51199.958333333336,12
85231,1662578.796875,12
85232,2478035.7135416665,12
85234,606707.75,1
85235,39480.734375,12
85237,415646.1875,12
85238,8094504.020833333,12
85239,1847281.8541666667,12
85240,1855865.7447916667,12
85242,34194.9375,2
85243,18442.9375,8
85245,487462.984375,6
85246,426668.6614583333,12
85247,264854.7375,5
85248,189871.38020833334,12
85249,620979.875,1
85250,9782.046875,12
85253,57253.73611111111,9
85254,1970.4635416666667,12
85255,1677500.7916666667,12
85256,522994.9375,12
85257,669789.9166666666,12
85259,3625384.4375,12
85260,49981.875,9
85261,295050.703125,8
85264,458064.1145833333,12
85265,632379.5677083334,12
85266,1418443.8802083333,12
85267,580362.375,12
85268,99618.25,5
85269,1783507.9947916667,12
85270,,0
85271,531316.1822916666,12
85272,43845.699161818186,11
85277,2353890.45,5
85280,121738.453125,8
85281,81472.7109375,12
85282,140681.55989583334,12
85289,,0
85291,168139.53645833334,12
85292,318849.1614583333,12
85293,489726.6822916667,12
85294,262005.84765625,8
85296,54837.296875,4
85298,110031.4375,12
85299,74237.61979166667,12
85303,39029.5,3
85304,317608.75439666666,12
85309,78379.43055555556,9
85311,340343.0963541667,12
85314,277404.03125,4
85315,82405.65,10
85317,13264.294270833334,12
85319,417878.50166916667,12
85320,46559.919642857145,7
85322,93766.26951,8
85323,364201.015625,12
85325,77133.828125,12
85326,242143.7578125,8
85331,749918.5104166666,12
85332,52431.40625,12
85333,223393.79166666666,9
85334,759571.421875,12
85338,106429.46875,2
85339,283865.75,12
85340,359711.9166666667,12
85342,2053134.109375,12
85343,953597.8333333334,12
85344,874715.9739583334,12
85346,158547.66666666666,12
85347,188745.75,10
85348,4443995.921875,12
85349,1018259.8645833334,12
85350,21709.59516,10
85351,222725.884375,10
85353,719382.25,12
85354,48168.09375,2
85355,1878220.3645833333,12
85356,68870.83333333333,3
85358,199112.26822916666,12
85360,406731.5,1
85361,109723.61458333333,12
85364,,0
85370,17903.6953125,12
85373,62467.5625,12
85374,1048738.90625,12
85376,119511.23958333333,12
85378,53802.213541666664,12
85380,2555006.3958333335,12
85382,286695.3229166667,12
85384,440933.3125,12
85385,10115727.559888,5
85388,7569141.3630966665,12
85389,,0
85390,550925.5104166666,12
85393,641493.9791666666,12
85394,219323.5625,12
85395,137479.59375,6
85396,2407239.265625,12
85397,87387.909375,10
85401,44875.5,2
85405,62070.953125,12
85406,28422.3125,12
85410,77403.51041666667,12
85411,412798.6145833333,12
85413,45692.625,4
85414,119782.421875,12
85415,99950.5,3
85416,408819.0364583333,12
85418,106811.91666666667,12
85420,260900.84458333332,12
85421,3467985.484375,12
85423,300644.328125,12
85424,659795.0833333334,12
85425,334169.9947916667,12
85426,810740.1041666666,12
85427,240038.0,12
85429,193862.640625,12
85431,489228.4166666667,12
85434,63981.588541666664,12
85439,45526.98863636364,11
85440,225019.859375,12
85441,29179.046875,12
85442,2721173.4322916665,12
85445,600296.03125,8
85446,86114.34375,12
85449,389789.0,9
85452,51388.65542916666,12
85453,12343.125,1
85454,64945.125,2
85456,761787.4097222222,9
85457,16250.400864000001,10
85458,409496.171875,12
85459,2199921.2604716667,12
85460,70579.89583333333,12
85461,93953.3625,10
85462,301165.359375,12
85463,855605.6979166666,12
85464,173129.96306818182,11
85466,79996.02083333333,3
85467,79196.91666666667,12
85468,65992.21875,12
85470,323296.875,2
85472,177651.67708333334,12
85473,1195655.4866208334,12
85477,179653.84375,4
85479,13620638.404368334,12
85480,777753.0698866667,12
85481,1853989.048611111,9
85482,38880.99107142857,7
85485,139353.5,3
85486,133326.5625,2
85488,89239.11979166667,12
85489,,0
85491,36692.5546875,12
85492,35656.875,1
85495,1021564.5572916666,12
85496,582809.0260416666,12
85498,,0
85499,68216.15625,1
85500,23459.25,5
85501,471636.39285714284,7
85502,896584.8541666666,12
85503,20232.57986111111,9
85504,78820.3125,3
85505,179157.54166666666,9
85506,28190.276041666668,12
85507,,0
85508,,0
85510,82715.23841666667,12
85511,903129.0833333334,12
85512,120426.48958333333,12
85513,51435.0,2
85514,160144.25,2
85516,3130522.0424325,12
85517,663332.3177083334,12
85518,286868.4010416667,12
85520,28201.520833333332,9
85521,150554.36979166666,12
85522,17264515.951635,12
85523,26570.125,4
85524,114499.1875,4
85527,30406.975,5
85528,36966.125,12
85529,21816.0625,10
85531,264482.609375,12
85532,259358.8125,1
85536,40625.7,5
85537,95897.09375,12
85539,47441.541666666664,6
85542,,0
85544,150955.66875,10
85545,594703.125,4
85548,37624.5,1
85549,928256.7239583334,12
85550,74833.06875,5
85552,,0
85553,31588.824596,5
85555,164620.9375,2
85556,202032.89583333334,6
85557,22688.072916666668,12
85559,19357.29375,10
85560,1649764.2916666667,3
85561,82009.4625,5
85562,27641.25,1
85563,,0
85564,146461.6125,5
85565,149282.45844333334,12
85567,99972.83333333333,12
85570,324916.0989583333,12
85571,437529.4114583333,12
85572,19471.78125,2
85574,533602.34375,2
85576,6578191.06699,12
85579,495532.875,12
85581,910884.003125,10
85582,104416.35416666667,12
85584,,0
85586,23940.743513333335,12
85587,47713.398015,8
85589,42820.25,6
85590,109900.5,12
85592,1938989.9791666667,12
85593,1046390.7291666666,12
85597,,0
85599,4550330.182291667,12
85600,1750621.71875,2
85602,297567.5052083333,12
85603,121202.25,3
85604,186628.953125,12
85606,407595.2361111111,9
85608,233831.20833333334,12
85610,1965619.1,5
85611,436798.8125,10
85612,348317.5833333333,3
85613,1327232.5357142857,7
85616,37632.875,12
85617,1308206.59375,12
85620,4764470.197916667,12
85621,1628817.7760416667,12
85622,66719.73177083333,12
85624,230560.98958333334,12
85625,526262.125,12
85626,475319.3697916667,12
85627,280078.890625,12
85629,434972.296875,12
85631,1843962.5625,12
85633,343021.546875,12
85635,719402.203125,12
85636,11560181.901041666,12
85639,47046.356041666666,12
